date,stadium,pitcher,batter,outs,home_score,away_score,descr,inning,side,bases
2014-10-14,Kauffman Stadium,chenwe02,escobal02,2,0,1,Flyout,3,bottom,
2014-10-14,Kauffman Stadium,guthrje01,pearcst01,0,0,1,Lineout,4,top,
2014-10-14,Kauffman Stadium,guthrje01,hardyjj01,1,0,1,Groundout,4,top,
2014-10-14,Kauffman Stadium,guthrje01,flahery01,2,0,1,Walk,4,top,
2014-10-14,Kauffman Stadium,guthrje01,hundlni01,2,0,1,Strikeout,4,top,1b
2014-10-14,Kauffman Stadium,chenwe02,aokino01,0,0,1,Groundout,4,bottom,
2014-10-14,Kauffman Stadium,chenwe02,cainlo01,1,0,1,Single,4,bottom,
2014-10-14,Kauffman Stadium,chenwe02,hosmeer01,1,0,1,Single,4,bottom,1b
2014-10-14,Kauffman Stadium,chenwe02,butlebi03,1,0,1,Walk,4,bottom,1b2b
2014-10-14,Kauffman Stadium,chenwe02,gordoal01,1,0,1,Groundout,4,bottom,1b2b3b
2014-10-14,Kauffman Stadium,chenwe02,perezsa02,2,1,1,Pop Out,4,bottom,2b3b
2014-10-14,Kauffman Stadium,guthrje01,schoojo01,0,1,1,Pop Out,5,top,
2014-10-14,Kauffman Stadium,guthrje01,markani01,1,1,1,Pop Out,5,top,
2014-10-14,Kauffman Stadium,guthrje01,deazaal01,2,1,1,Groundout,5,top,
2014-10-14,Kauffman Stadium,chenwe02,infanom01,0,1,1,Strikeout,5,bottom,
2014-10-14,Kauffman Stadium,chenwe02,moustmi01,1,1,1,Strikeout,5,bottom,
2014-10-14,Kauffman Stadium,chenwe02,escobal02,2,1,1,Single,5,bottom,
2014-10-14,Kauffman Stadium,frasoja01,jonesad01,0,1,1,Pop Out,6,top,
2014-10-14,Kauffman Stadium,frasoja01,cruzne02,1,1,1,Flyout,6,top,
2014-10-14,Kauffman Stadium,frasoja01,pearcst01,2,1,1,Flyout,6,top,
2014-10-14,Kauffman Stadium,chenwe02,aokino01,0,1,1,Single,6,bottom,
2014-10-14,Kauffman Stadium,chenwe02,cainlo01,0,1,1,Strikeout,6,bottom,1b
2014-10-14,Kauffman Stadium,chenwe02,hosmeer01,1,1,1,Single,6,bottom,1b
2014-10-14,Kauffman Stadium,gausmke01,butlebi03,1,1,1,Sac Fly,6,bottom,1b3b
2014-10-14,Kauffman Stadium,gausmke01,gordoal01,2,2,1,Groundout,6,bottom,1b
2014-10-14,Kauffman Stadium,herreke01,hardyjj01,0,2,1,Groundout,7,top,
2014-10-14,Kauffman Stadium,herreke01,flahery01,1,2,1,Strikeout,7,top,
2014-10-14,Kauffman Stadium,herreke01,hundlni01,2,2,1,Strikeout,7,top,
2014-10-14,Kauffman Stadium,gausmke01,perezsa02,0,2,1,Groundout,7,bottom,
2014-10-14,Kauffman Stadium,gausmke01,infanom01,1,2,1,Groundout,7,bottom,
2014-10-14,Kauffman Stadium,gausmke01,moustmi01,2,2,1,Groundout,7,bottom,
2014-10-14,Kauffman Stadium,daviswa01,schoojo01,0,2,1,Strikeout,8,top,
2014-10-14,Kauffman Stadium,daviswa01,markani01,1,2,1,Flyout,8,top,
2014-10-14,Kauffman Stadium,daviswa01,deazaal01,2,2,1,Groundout,8,top,
2014-10-14,Kauffman Stadium,gausmke01,escobal02,0,2,1,Lineout,8,bottom,
2014-10-14,Kauffman Stadium,gausmke01,dysonja01,1,2,1,Strikeout,8,bottom,
2014-10-14,Kauffman Stadium,gausmke01,cainlo01,2,2,1,Lineout,8,bottom,
2014-10-14,Kauffman Stadium,hollagr01,jonesad01,0,2,1,Pop Out,9,top,
2014-10-14,Kauffman Stadium,hollagr01,cruzne02,1,2,1,Flyout,9,top,
2014-10-14,Kauffman Stadium,hollagr01,pearcst01,2,2,1,Groundout,9,top,
2014-10-15,AT&T Park,vogelry01,carpema01,0,0,0,Double,1,top,
2014-10-15,AT&T Park,vogelry01,jayjo02,0,0,0,Walk,1,top,2b
2014-10-15,AT&T Park,vogelry01,hollima01,0,0,0,Pop Out,1,top,1b2b
2014-10-15,AT&T Park,vogelry01,adamsma01,1,0,0,Single,1,top,1b2b
2014-10-15,AT&T Park,vogelry01,peraljh01,1,0,1,Grounded Into DP,1,top,1b2b
2014-10-15,AT&T Park,millesh01,blancgr01,0,0,1,Double,1,bottom,
2014-10-15,AT&T Park,millesh01,panikjo01,0,0,1,Single,1,bottom,2b
2014-10-15,AT&T Park,millesh01,poseybu01,0,0,1,Sac Fly,1,bottom,1b3b
2014-10-15,AT&T Park,millesh01,sandopa01,1,1,1,Grounded Into DP,1,bottom,1b
2014-10-15,AT&T Park,vogelry01,wongko01,0,1,1,Double,2,top,
2014-10-15,AT&T Park,vogelry01,grichra01,0,1,2,Pop Out,2,top,1b
2014-10-15,AT&T Park,vogelry01,millesh01,1,1,2,Forceout,2,top,1b
2014-10-15,AT&T Park,vogelry01,carpema01,2,1,2,Walk,2,top,1b
2014-10-15,AT&T Park,vogelry01,jayjo02,2,1,2,Strikeout,2,top,1b2b
2014-10-15,AT&T Park,millesh01,pencehu01,0,1,2,Single,2,bottom,
2014-10-15,AT&T Park,millesh01,beltbr01,0,1,2,Strikeout,2,bottom,1b
2014-10-15,AT&T Park,millesh01,ishiktr01,1,1,2,Strikeout,2,bottom,1b
2014-10-15,AT&T Park,millesh01,crawfbr01,2,1,2,Flyout,2,bottom,1b
2014-10-15,AT&T Park,vogelry01,hollima01,0,1,2,Double,3,top,
2014-10-15,AT&T Park,vogelry01,adamsma01,0,1,2,Single,3,top,2b
2014-10-15,AT&T Park,vogelry01,peraljh01,0,1,2,Grounded Into DP,3,top,1b3b
2014-10-15,AT&T Park,vogelry01,wongko01,2,1,3,Home Run,3,top,
2014-10-15,AT&T Park,millesh01,ariasjo01,0,1,4,Single,3,bottom,
2014-10-15,AT&T Park,millesh01,blancgr01,0,1,4,Groundout,3,bottom,1b
2014-10-15,AT&T Park,millesh01,panikjo01,1,1,4,Flyout,3,bottom,2b
2014-10-15,AT&T Park,millesh01,poseybu01,2,1,4,Single,3,bottom,3b
2014-10-15,AT&T Park,millesh01,sandopa01,2,2,4,Walk,3,bottom,1b
2014-10-15,AT&T Park,millesh01,pencehu01,2,2,4,Single,3,bottom,1b2b
2014-10-15,AT&T Park,millesh01,beltbr01,2,3,4,Flyout,3,bottom,1b2b
2014-10-15,AT&T Park,petityu01,grichra01,0,3,4,Strikeout,4,top,
2014-10-15,AT&T Park,petityu01,millesh01,1,3,4,Strikeout,4,top,
2014-10-15,AT&T Park,petityu01,carpema01,2,3,4,Strikeout,4,top,
2014-10-15,AT&T Park,millesh01,ishiktr01,0,3,4,Groundout,4,bottom,
2014-10-15,AT&T Park,millesh01,crawfbr01,1,3,4,Walk,4,bottom,
2014-10-15,AT&T Park,millesh01,petityu01,1,3,4,Strikeout,4,bottom,1b
2014-10-15,AT&T Park,petityu01,jayjo02,0,3,4,Flyout,5,top,
2014-10-15,AT&T Park,petityu01,hollima01,1,3,4,Single,5,top,
2014-10-15,AT&T Park,petityu01,adamsma01,1,3,4,Grounded Into DP,5,top,1b
2014-10-15,AT&T Park,martica04,poseybu01,0,3,4,Walk,5,bottom,
2014-10-15,AT&T Park,martica04,sandopa01,0,3,4,Grounded Into DP,5,bottom,1b
2014-10-15,AT&T Park,martica04,pencehu01,2,3,4,Walk,5,bottom,
2014-10-15,AT&T Park,martica04,beltbr01,2,3,4,Flyout,5,bottom,2b
2014-10-15,AT&T Park,petityu01,peraljh01,0,3,4,Flyout,6,top,
2014-10-15,AT&T Park,petityu01,wongko01,1,3,4,Groundout,6,top,
2014-10-15,AT&T Park,petityu01,grichra01,2,3,4,Strikeout,6,top,1b
2014-10-15,AT&T Park,gonzama02,perezju02,0,3,4,Walk,6,bottom,
2014-10-15,AT&T Park,gonzama02,crawfbr01,0,3,4,Single,6,bottom,1b
2014-10-15,AT&T Park,gonzama02,duffyma01,0,3,4,Sac Bunt,6,bottom,1b2b
2014-10-15,AT&T Park,gonzama02,blancgr01,1,3,4,Fielders Choice,6,bottom,2b3b
2014-10-15,AT&T Park,gonzama02,panikjo01,1,4,4,Groundout,6,bottom,1b3b
2014-10-15,AT&T Park,manesse01,poseybu01,2,5,4,Single,6,bottom,2b
2014-10-15,AT&T Park,manesse01,sandopa01,2,6,4,Single,6,bottom,1b
2014-10-15,AT&T Park,manesse01,pencehu01,2,6,4,Pop Out,6,bottom,1b3b
2014-10-15,AT&T Park,affelje01,cruzto03,0,6,4,Lineout,7,top,
2014-10-15,AT&T Park,affelje01,carpema01,1,6,4,Groundout,7,top,
2014-10-15,AT&T Park,affelje01,jayjo02,2,6,4,Walk,7,top,
2014-10-15,AT&T Park,machije01,hollima01,2,6,4,Single,7,top,1b
2014-10-15,AT&T Park,lopezja02,adamsma01,2,6,4,Groundout,7,top,1b2b
2014-10-15,AT&T Park,manesse01,beltbr01,0,6,4,Single,7,bottom,
2014-10-15,AT&T Park,manesse01,perezju02,0,6,4,Strikeout,7,bottom,1b
2014-10-15,AT&T Park,manesse01,crawfbr01,1,6,4,Double,7,bottom,1b
2014-10-15,AT&T Park,manesse01,morsemi01,1,6,4,Fielders Choice Out,7,bottom,2b3b
2014-10-15,AT&T Park,manesse01,blancgr01,2,6,4,Groundout,7,bottom,1b3b
2014-10-15,AT&T Park,romose01,peraljh01,0,6,4,Strikeout,8,top,
2014-10-15,AT&T Park,romose01,wongko01,1,6,4,Groundout,8,top,
2014-10-15,AT&T Park,romose01,taveros01,2,6,4,Single,8,top,
2014-10-15,AT&T Park,romose01,grichra01,2,6,4,Flyout,8,top,1b
2014-10-15,AT&T Park,neshepa01,panikjo01,0,6,4,Groundout,8,bottom,
2014-10-15,AT&T Park,neshepa01,poseybu01,1,6,4,Strikeout,8,bottom,
2014-10-15,AT&T Park,neshepa01,sandopa01,2,6,4,Pop Out,8,bottom,
2014-10-15,AT&T Park,garcija01,descada01,0,6,4,Pop Out,9,top,
2014-10-15,AT&T Park,garcija01,carpema01,1,6,4,Strikeout,9,top,
2014-10-15,AT&T Park,garcija01,jayjo02,2,6,4,Single,9,top,
2014-10-15,AT&T Park,garcija01,hollima01,2,6,4,Strikeout,9,top,1b
2014-10-15,Kauffman Stadium,vargaja01,markani01,0,0,0,Groundout,1,top,
2014-10-15,Kauffman Stadium,vargaja01,pearcst01,1,0,0,Lineout,1,top,
2014-10-15,Kauffman Stadium,vargaja01,jonesad01,2,0,0,Strikeout,1,top,
2014-10-15,Kauffman Stadium,gonzami03,escobal02,0,0,0,Single,1,bottom,
2014-10-15,Kauffman Stadium,gonzami03,aokino01,0,0,0,Hit By Pitch,1,bottom,1b
2014-10-15,Kauffman Stadium,gonzami03,cainlo01,0,0,0,Sac Bunt,1,bottom,1b2b
2014-10-15,Kauffman Stadium,gonzami03,hosmeer01,1,0,0,Fielders Choice,1,bottom,2b3b
2014-10-15,Kauffman Stadium,gonzami03,butlebi03,1,2,0,Groundout,1,bottom,2b
2014-10-15,Kauffman Stadium,gonzami03,gordoal01,2,2,0,Walk,1,bottom,2b
2014-10-15,Kauffman Stadium,gonzami03,perezsa02,2,2,0,Flyout,1,bottom,1b2b
2014-10-15,Kauffman Stadium,vargaja01,cruzne02,0,2,0,Walk,2,top,
2014-10-15,Kauffman Stadium,vargaja01,youngde03,0,2,0,Grounded Into DP,2,top,1b
2014-10-15,Kauffman Stadium,vargaja01,hardyjj01,2,2,0,Single,2,top,
2014-10-15,Kauffman Stadium,vargaja01,josepca01,2,2,0,Lineout,2,top,1b
2014-10-15,Kauffman Stadium,gonzami03,infanom01,0,2,0,Strikeout,2,bottom,
2014-10-15,Kauffman Stadium,gonzami03,moustmi01,1,2,0,Strikeout,2,bottom,
2014-10-15,Kauffman Stadium,gonzami03,escobal02,2,2,0,Lineout,2,bottom,
2014-10-15,Kauffman Stadium,vargaja01,flahery01,0,2,0,Home Run,3,top,
2014-10-15,Kauffman Stadium,vargaja01,schoojo01,0,2,1,Strikeout,3,top,
2014-10-15,Kauffman Stadium,vargaja01,markani01,1,2,1,Groundout,3,top,
2014-10-15,Kauffman Stadium,vargaja01,pearcst01,2,2,1,Lineout,3,top,
2014-10-15,Kauffman Stadium,gonzami03,aokino01,0,2,1,Flyout,3,bottom,
2014-10-15,Kauffman Stadium,gonzami03,cainlo01,1,2,1,Strikeout,3,bottom,
2014-10-15,Kauffman Stadium,gonzami03,hosmeer01,2,2,1,Single,3,bottom,
2014-10-15,Kauffman Stadium,gonzami03,butlebi03,2,2,1,Forceout,3,bottom,1b
2014-10-15,Kauffman Stadium,vargaja01,jonesad01,0,2,1,Walk,4,top,
2014-10-15,Kauffman Stadium,vargaja01,cruzne02,0,2,1,Strikeout,4,top,1b
2014-10-15,Kauffman Stadium,vargaja01,youngde03,1,2,1,Grounded Into DP,4,top,1b
2014-10-15,Kauffman Stadium,gonzami03,gordoal01,0,2,1,Walk,4,bottom,
2014-10-15,Kauffman Stadium,gonzami03,perezsa02,0,2,1,Double Play,4,bottom,1b
2014-10-15,Kauffman Stadium,gonzami03,infanom01,2,2,1,Single,4,bottom,
2014-10-15,Kauffman Stadium,gonzami03,moustmi01,2,2,1,Groundout,4,bottom,1b
2014-10-15,Kauffman Stadium,vargaja01,hardyjj01,0,2,1,Lineout,5,top,
2014-10-15,Kauffman Stadium,vargaja01,josepca01,1,2,1,Strikeout,5,top,
2014-10-15,Kauffman Stadium,vargaja01,flahery01,2,2,1,Strikeout,5,top,
2014-10-15,Kauffman Stadium,gonzami03,escobal02,0,2,1,Single,5,bottom,
2014-10-15,Kauffman Stadium,gonzami03,aokino01,0,2,1,Forceout,5,bottom,1b
2014-10-15,Kauffman Stadium,gonzami03,cainlo01,1,2,1,Lineout,5,bottom,2b
2014-10-15,Kauffman Stadium,gonzami03,hosmeer01,2,2,1,Intent Walk,5,bottom,3b
2014-10-15,Kauffman Stadium,gonzami03,butlebi03,2,2,1,Forceout,5,bottom,1b3b
2014-10-15,Kauffman Stadium,vargaja01,schoojo01,0,2,1,Walk,6,top,
2014-10-15,Kauffman Stadium,vargaja01,markani01,0,2,1,Strikeout,6,top,1b
2014-10-15,Kauffman Stadium,herreke01,pearcst01,1,2,1,Pop Out,6,top,1b
2014-10-15,Kauffman Stadium,herreke01,jonesad01,2,2,1,Single,6,top,1b
2014-10-15,Kauffman Stadium,herreke01,cruzne02,2,2,1,Lineout,6,top,1b3b
2014-10-15,Kauffman Stadium,gonzami03,gordoal01,0,2,1,Hit By Pitch,6,bottom,
2014-10-15,Kauffman Stadium,gonzami03,perezsa02,0,2,1,Lineout,6,bottom,1b
2014-10-15,Kauffman Stadium,gonzami03,infanom01,1,2,1,Walk,6,bottom,1b
2014-10-15,Kauffman Stadium,gonzami03,moustmi01,1,2,1,Strikeout,6,bottom,1b2b
2014-10-15,Kauffman Stadium,odayda01,escobal02,2,2,1,Groundout,6,bottom,1b2b
2014-10-15,Kauffman Stadium,herreke01,youngde03,0,2,1,Groundout,7,top,
2014-10-15,Kauffman Stadium,herreke01,hardyjj01,1,2,1,Groundout,7,top,
2014-10-15,Kauffman Stadium,herreke01,josepca01,2,2,1,Strikeout,7,top,
2014-10-15,Kauffman Stadium,millean01,dysonja01,0,2,1,Groundout,7,bottom,
2014-10-15,Kauffman Stadium,millean01,cainlo01,1,2,1,Groundout,7,bottom,
2014-10-15,Kauffman Stadium,millean01,hosmeer01,2,2,1,Strikeout,7,bottom,
2014-10-15,Kauffman Stadium,daviswa01,flahery01,0,2,1,Flyout,8,top,
2014-10-15,Kauffman Stadium,daviswa01,johnske05,1,2,1,Groundout,8,top,
2014-10-15,Kauffman Stadium,daviswa01,markani01,2,2,1,Single,8,top,
2014-10-15,Kauffman Stadium,daviswa01,pearcst01,2,2,1,Groundout,8,top,1b
2014-10-15,Kauffman Stadium,brittza01,butlebi03,0,2,1,Double,8,bottom,
2014-10-15,Kauffman Stadium,brittza01,gordoal01,0,2,1,Strikeout,8,bottom,2b
2014-10-15,Kauffman Stadium,brittza01,perezsa02,1,2,1,Groundout,8,bottom,2b
2014-10-15,Kauffman Stadium,brittza01,infanom01,2,2,1,Intent Walk,8,bottom,3b
2014-10-15,Kauffman Stadium,brittza01,moustmi01,2,2,1,Pop Out,8,bottom,1b3b
2014-10-15,Kauffman Stadium,hollagr01,jonesad01,0,2,1,Walk,9,top,
2014-10-15,Kauffman Stadium,hollagr01,cruzne02,0,2,1,Forceout,9,top,1b
2014-10-15,Kauffman Stadium,hollagr01,youngde03,1,2,1,Strikeout,9,top,1b
2014-10-15,Kauffman Stadium,hollagr01,hardyjj01,2,2,1,Groundout,9,top,1b
2014-10-16,AT&T Park,bumgama01,carpema01,0,0,0,Lineout,1,top,
2014-10-16,AT&T Park,bumgama01,jayjo02,1,0,0,Single,1,top,
2014-10-16,AT&T Park,bumgama01,hollima01,1,0,0,Single,1,top,1b
2014-10-16,AT&T Park,bumgama01,peraljh01,1,0,0,Double Play,1,top,1b2b
2014-10-16,AT&T Park,wainwad01,blancgr01,0,0,0,Single,1,bottom,
2014-10-16,AT&T Park,wainwad01,panikjo01,0,0,0,Lineout,1,bottom,1b
2014-10-16,AT&T Park,wainwad01,poseybu01,1,0,0,Groundout,1,bottom,1b
2014-10-16,AT&T Park,wainwad01,sandopa01,2,0,0,Groundout,1,bottom,2b
2014-10-16,AT&T Park,bumgama01,adamsma01,0,0,0,Strikeout,2,top,
2014-10-16,AT&T Park,bumgama01,grichra01,1,0,0,Strikeout,2,top,
2014-10-16,AT&T Park,bumgama01,wongko01,2,0,0,Pop Out,2,top,
2014-10-16,AT&T Park,wainwad01,pencehu01,0,0,0,Groundout,2,bottom,
2014-10-16,AT&T Park,wainwad01,beltbr01,1,0,0,Strikeout,2,bottom,
2014-10-16,AT&T Park,wainwad01,ishiktr01,2,0,0,Groundout,2,bottom,
2014-10-16,AT&T Park,bumgama01,cruzto03,0,0,0,Walk,3,top,
2014-10-16,AT&T Park,bumgama01,wainwad01,0,0,0,Sac Bunt,3,top,1b
2014-10-16,AT&T Park,bumgama01,carpema01,1,0,0,Walk,3,top,2b
2014-10-16,AT&T Park,bumgama01,jayjo02,1,0,0,Double,3,top,1b2b
2014-10-16,AT&T Park,bumgama01,hollima01,1,0,1,Flyout,3,top,2b3b
2014-10-16,AT&T Park,bumgama01,peraljh01,2,0,1,Lineout,3,top,2b3b
2014-10-16,AT&T Park,wainwad01,crawfbr01,0,0,1,Groundout,3,bottom,
2014-10-16,AT&T Park,wainwad01,bumgama01,1,0,1,Pop Out,3,bottom,
2014-10-16,AT&T Park,wainwad01,blancgr01,2,0,1,Single,3,bottom,
2014-10-16,AT&T Park,wainwad01,panikjo01,2,0,1,Home Run,3,bottom,1b
2014-10-16,AT&T Park,wainwad01,poseybu01,2,2,1,Groundout,3,bottom,
2014-10-16,AT&T Park,bumgama01,adamsma01,0,2,1,Home Run,4,top,
2014-10-16,AT&T Park,bumgama01,grichra01,0,2,2,Flyout,4,top,
2014-10-16,AT&T Park,bumgama01,wongko01,1,2,2,Strikeout,4,top,
2014-10-16,AT&T Park,bumgama01,cruzto03,2,2,2,Home Run,4,top,
2014-10-16,AT&T Park,bumgama01,wainwad01,2,2,3,Flyout,4,top,
2014-10-16,AT&T Park,wainwad01,sandopa01,0,2,3,Double,4,bottom,
2014-10-16,AT&T Park,wainwad01,pencehu01,0,2,3,Walk,4,bottom,2b
2014-10-16,AT&T Park,wainwad01,beltbr01,0,2,3,Double Play,4,bottom,1b2b
2014-10-16,AT&T Park,wainwad01,ishiktr01,2,2,3,Walk,4,bottom,1b
2014-10-16,AT&T Park,wainwad01,crawfbr01,2,2,3,Strikeout,4,bottom,1b2b
2014-10-16,AT&T Park,bumgama01,carpema01,0,2,3,Strikeout,5,top,
2014-10-16,AT&T Park,bumgama01,jayjo02,1,2,3,Flyout,5,top,
2014-10-16,AT&T Park,bumgama01,hollima01,2,2,3,Flyout,5,top,
2014-10-16,AT&T Park,wainwad01,bumgama01,0,2,3,Strikeout,5,bottom,
2014-10-16,AT&T Park,wainwad01,blancgr01,1,2,3,Groundout,5,bottom,
2014-10-16,AT&T Park,wainwad01,panikjo01,2,2,3,Groundout,5,bottom,
2014-10-16,AT&T Park,bumgama01,peraljh01,0,2,3,Flyout,6,top,
2014-10-16,AT&T Park,bumgama01,adamsma01,1,2,3,Lineout,6,top,
2014-10-16,AT&T Park,bumgama01,grichra01,2,2,3,Groundout,6,top,
2014-10-16,AT&T Park,wainwad01,poseybu01,0,2,3,Strikeout,6,bottom,
2014-10-16,AT&T Park,wainwad01,sandopa01,1,2,3,Strikeout,6,bottom,
2014-10-16,AT&T Park,wainwad01,pencehu01,2,2,3,Strikeout,6,bottom,
2014-10-16,AT&T Park,bumgama01,wongko01,0,2,3,Groundout,7,top,
2014-10-16,AT&T Park,bumgama01,cruzto03,1,2,3,Pop Out,7,top,
2014-10-16,AT&T Park,bumgama01,wainwad01,2,2,3,Strikeout,7,top,
2014-10-16,AT&T Park,wainwad01,beltbr01,0,2,3,Flyout,7,bottom,
2014-10-16,AT&T Park,wainwad01,ishiktr01,1,2,3,Strikeout,7,bottom,
2014-10-16,AT&T Park,wainwad01,crawfbr01,2,2,3,Groundout,7,bottom,
2014-10-16,AT&T Park,bumgama01,carpema01,0,2,3,Groundout,8,top,
2014-10-16,AT&T Park,bumgama01,jayjo02,1,2,3,Groundout,8,top,
2014-10-16,AT&T Park,bumgama01,hollima01,2,2,3,Flyout,8,top,
2014-10-16,AT&T Park,neshepa01,morsemi01,0,2,3,Home Run,8,bottom,
2014-10-16,AT&T Park,neshepa01,blancgr01,0,3,3,Flyout,8,bottom,
2014-10-16,AT&T Park,neshepa01,panikjo01,1,3,3,Groundout,8,bottom,
2014-10-16,AT&T Park,neshepa01,poseybu01,2,3,3,Lineout,8,bottom,
2014-10-16,AT&T Park,garcija01,peraljh01,0,3,3,Groundout,9,top,
2014-10-16,AT&T Park,garcija01,adamsma01,1,3,3,Walk,9,top,
2014-10-16,AT&T Park,garcija01,grichra01,1,3,3,Single,9,top,1b
2014-10-16,AT&T Park,garcija01,wongko01,1,3,3,Forceout,9,top,1b2b
2014-10-16,AT&T Park,garcija01,cruzto03,2,3,3,Walk,9,top,2b3b
2014-10-16,AT&T Park,affelje01,taveros01,2,3,3,Groundout,9,top,1b2b3b
2014-10-16,AT&T Park,wachami01,sandopa01,0,3,3,Single,9,bottom,
2014-10-16,AT&T Park,wachami01,pencehu01,0,3,3,Flyout,9,bottom,1b
2014-10-16,AT&T Park,wachami01,beltbr01,1,3,3,Walk,9,bottom,1b
2014-10-16,AT&T Park,wachami01,ishiktr01,1,3,3,Home Run,9,bottom,1b2b
2014-10-21,Kauffman Stadium,shielja02,blancgr01,0,0,0,Single,1,top,
2014-10-21,Kauffman Stadium,shielja02,panikjo01,0,0,0,Flyout,1,top,1b
2014-10-21,Kauffman Stadium,shielja02,poseybu01,1,0,0,Single,1,top,2b
2014-10-21,Kauffman Stadium,shielja02,sandopa01,1,0,0,Double,1,top,1b3b
2014-10-21,Kauffman Stadium,shielja02,pencehu01,2,0,1,Home Run,1,top,2b
2014-10-21,Kauffman Stadium,shielja02,beltbr01,2,0,3,Single,1,top,
2014-10-21,Kauffman Stadium,shielja02,morsemi01,2,0,3,Strikeout,1,top,1b
2014-10-21,Kauffman Stadium,bumgama01,escobal02,0,0,3,Groundout,1,bottom,
2014-10-21,Kauffman Stadium,bumgama01,aokino01,1,0,3,Lineout,1,bottom,
2014-10-21,Kauffman Stadium,bumgama01,cainlo01,2,0,3,Hit By Pitch,1,bottom,
2014-10-21,Kauffman Stadium,bumgama01,hosmeer01,2,0,3,Lineout,1,bottom,1b
2014-10-21,Kauffman Stadium,shielja02,ishiktr01,0,0,3,Groundout,2,top,
2014-10-21,Kauffman Stadium,shielja02,crawfbr01,1,0,3,Lineout,2,top,
2014-10-21,Kauffman Stadium,shielja02,blancgr01,2,0,3,Flyout,2,top,
2014-10-21,Kauffman Stadium,bumgama01,butlebi03,0,0,3,Single,2,bottom,
2014-10-21,Kauffman Stadium,bumgama01,gordoal01,0,0,3,Lineout,2,bottom,1b
2014-10-21,Kauffman Stadium,bumgama01,perezsa02,1,0,3,Grounded Into DP,2,bottom,1b
2014-10-21,Kauffman Stadium,shielja02,panikjo01,0,0,3,Lineout,3,top,
2014-10-21,Kauffman Stadium,shielja02,poseybu01,1,0,3,Lineout,3,top,
2014-10-21,Kauffman Stadium,shielja02,sandopa01,2,0,3,Lineout,3,top,
2014-10-21,Kauffman Stadium,bumgama01,infanom01,0,0,3,Field Error,3,bottom,
2014-10-21,Kauffman Stadium,bumgama01,moustmi01,0,0,3,Double,3,bottom,1b
2014-10-21,Kauffman Stadium,bumgama01,escobal02,0,0,3,Strikeout,3,bottom,2b3b
2014-10-21,Kauffman Stadium,bumgama01,aokino01,1,0,3,Strikeout,3,bottom,2b3b
2014-10-21,Kauffman Stadium,bumgama01,cainlo01,2,0,3,Walk,3,bottom,2b3b
2014-10-21,Kauffman Stadium,bumgama01,hosmeer01,2,0,3,Groundout,3,bottom,1b2b3b
2014-10-21,Kauffman Stadium,shielja02,pencehu01,0,0,3,Double,4,top,
2014-10-21,Kauffman Stadium,shielja02,beltbr01,0,0,3,Walk,4,top,3b
2014-10-21,Kauffman Stadium,shielja02,morsemi01,0,0,3,Single,4,top,1b3b
2014-10-21,Kauffman Stadium,duffyda01,perezju02,0,0,4,Sac Bunt,4,top,1b2b
2014-10-21,Kauffman Stadium,duffyda01,crawfbr01,1,0,4,Walk,4,top,2b3b
2014-10-21,Kauffman Stadium,duffyda01,blancgr01,1,0,4,Walk,4,top,1b2b3b
2014-10-21,Kauffman Stadium,duffyda01,panikjo01,1,0,5,Strikeout,4,top,1b2b3b
2014-10-21,Kauffman Stadium,duffyda01,poseybu01,2,0,5,Flyout,4,top,1b2b3b
2014-10-21,Kauffman Stadium,bumgama01,butlebi03,0,0,5,Pop Out,4,bottom,
2014-10-21,Kauffman Stadium,bumgama01,gordoal01,1,0,5,Strikeout,4,bottom,
2014-10-21,Kauffman Stadium,bumgama01,perezsa02,2,0,5,Strikeout,4,bottom,
2014-10-21,Kauffman Stadium,duffyda01,sandopa01,0,0,5,Groundout,5,top,
2014-10-21,Kauffman Stadium,duffyda01,pencehu01,1,0,5,Groundout,5,top,
2014-10-21,Kauffman Stadium,duffyda01,beltbr01,2,0,5,Strikeout,5,top,
2014-10-21,Kauffman Stadium,bumgama01,infanom01,0,0,5,Flyout,5,bottom,
2014-10-21,Kauffman Stadium,bumgama01,moustmi01,1,0,5,Strikeout,5,bottom,
2014-10-21,Kauffman Stadium,bumgama01,escobal02,2,0,5,Flyout,5,bottom,
2014-10-21,Kauffman Stadium,duffyda01,morsemi01,0,0,5,Strikeout,6,top,
2014-10-21,Kauffman Stadium,duffyda01,perezju02,1,0,5,Flyout,6,top,
2014-10-21,Kauffman Stadium,duffyda01,crawfbr01,2,0,5,Groundout,6,top,
2014-10-21,Kauffman Stadium,bumgama01,aokino01,0,0,5,Groundout,6,bottom,
2014-10-21,Kauffman Stadium,bumgama01,cainlo01,1,0,5,Groundout,6,bottom,
2014-10-21,Kauffman Stadium,bumgama01,hosmeer01,2,0,5,Lineout,6,bottom,
2014-10-21,Kauffman Stadium,duffyda01,blancgr01,0,0,5,Walk,7,top,
2014-10-21,Kauffman Stadium,duffyda01,panikjo01,0,0,5,Triple,7,top,1b
2014-10-21,Kauffman Stadium,colliti01,poseybu01,0,0,6,Lineout,7,top,3b
2014-10-21,Kauffman Stadium,colliti01,sandopa01,1,0,6,Single,7,top,3b
2014-10-21,Kauffman Stadium,colliti01,pencehu01,1,0,7,Walk,7,top,2b
2014-10-21,Kauffman Stadium,colliti01,beltbr01,1,0,7,Strikeout,7,top,1b2b
